"Mes","Dia","Ano","Hora","Minutos","Dia da semana","free_flow_distance","total_time","total_speed","diif_ranker","length_in_meters","delay_in_seconds","incidente","temperature","atmospheric_pressure","humidity","wind_speed","cloudiness","no_rain","chuva_fraca","chuva","chuva_trovoada","chuva_intensa"
8,1,2018,12,0,4,2256.0,86.0,26.232558139534884,20.767441860465116,0,0,0,24,1016,60,4,0,1,0,0,0,0
8,1,2018,13,0,4,1332.0,48.0,27.75,9.25,0,0,0,25,1015,57,4,0,1,0,0,0,0
8,1,2018,13,0,4,2256.0,72.0,31.333333333333332,15.666666666666668,0,0,0,25,1015,57,4,0,1,0,0,0,0
8,1,2018,14,0,4,1332.0,96.0,13.875,23.125,0,0,0,27,1015,54,4,0,1,0,0,0,0
8,1,2018,14,0,4,2256.0,48.0,47.0,0.0,0,0,0,27,1015,54,4,0,1,0,0,0,0
8,1,2018,15,0,4,1332.0,36.0,37.0,0.0,0,0,0,27,1014,51,4,0,1,0,0,0,0
8,1,2018,15,0,4,2256.0,125.0,18.048,28.952,0,0,0,27,1014,51,4,0,1,0,0,0,0
8,1,2018,16,0,4,1332.0,50.0,26.64,10.36,0,0,0,27,1014,47,5,0,1,0,0,0,0
8,1,2018,16,0,4,2256.0,72.0,31.333333333333332,15.666666666666668,0,0,0,27,1014,47,5,0,1,0,0,0,0
8,1,2018,17,0,4,1332.0,48.0,27.75,9.25,0,0,0,28,1014,45,6,0,1,0,0,0,0
8,1,2018,17,0,4,2256.0,86.0,26.232558139534884,20.767441860465116,0,0,0,28,1014,45,6,0,1,0,0,0,0
8,1,2018,18,0,4,1332.0,48.0,27.75,9.25,0,0,0,26,1013,57,2,0,1,0,0,0,0
8,1,2018,18,0,4,2256.0,118.0,19.11864406779661,27.88135593220339,0,0,0,26,1013,57,2,0,1,0,0,0,0
8,1,2018,19,0,4,1332.0,36.0,37.0,0.0,0,0,0,25,1013,61,3,0,1,0,0,0,0
8,1,2018,19,0,4,2256.0,48.0,47.0,0.0,0,0,0,25,1013,61,3,0,1,0,0,0,0
8,1,2018,20,0,4,1332.0,36.0,37.0,0.0,0,0,0,23,1013,69,1,0,1,0,0,0,0
8,1,2018,20,0,4,2256.0,48.0,47.0,0.0,0,0,0,23,1013,69,1,0,1,0,0,0,0
8,1,2018,21,0,4,1332.0,52.0,25.615384615384617,11.384615384615383,0,0,0,22,1013,78,1,0,1,0,0,0,0
8,1,2018,21,0,4,2256.0,48.0,47.0,0.0,0,0,0,22,1013,78,1,0,1,0,0,0,0
8,1,2018,22,0,4,1332.0,36.0,37.0,0.0,0,0,0,20,1013,88,0,0,1,0,0,0,0
8,1,2018,22,0,4,2256.0,48.0,47.0,0.0,0,0,0,20,1013,88,0,0,1,0,0,0,0
8,1,2018,23,0,4,1332.0,36.0,37.0,0.0,0,0,0,21,1013,83,0,0,1,0,0,0,0
8,1,2018,23,0,4,2256.0,48.0,47.0,0.0,0,0,0,21,1013,83,0,0,1,0,0,0,0
8,2,2018,0,0,5,1332.0,36.0,37.0,0.0,0,0,0,21,1013,83,0,0,1,0,0,0,0
8,2,2018,0,0,5,2256.0,48.0,47.0,0.0,0,0,0,21,1013,83,0,0,1,0,0,0,0
8,2,2018,1,0,5,1332.0,36.0,37.0,0.0,0,0,0,20,1013,88,1,0,1,0,0,0,0
8,2,2018,1,0,5,2256.0,48.0,47.0,0.0,0,0,0,20,1013,88,1,0,1,0,0,0,0
8,2,2018,2,0,5,1332.0,36.0,37.0,0.0,0,0,0,21,1013,83,0,0,1,0,0,0,0
8,2,2018,2,0,5,2256.0,48.0,47.0,0.0,0,0,0,21,1013,83,0,0,1,0,0,0,0
8,2,2018,3,0,5,1332.0,36.0,37.0,0.0,0,0,0,19,1013,93,1,0,1,0,0,0,0
8,2,2018,3,0,5,2256.0,48.0,47.0,0.0,0,0,0,19,1013,93,1,0,1,0,0,0,0
8,2,2018,4,0,5,1332.0,36.0,37.0,0.0,0,0,0,19,1013,93,0,0,1,0,0,0,0
8,2,2018,4,0,5,2256.0,48.0,47.0,0.0,0,0,0,19,1013,93,0,0,1,0,0,0,0
8,2,2018,5,0,5,1332.0,36.0,37.0,0.0,0,0,0,18,1013,93,0,0,1,0,0,0,0
8,2,2018,5,0,5,2256.0,48.0,47.0,0.0,0,0,0,18,1013,93,0,0,1,0,0,0,0
8,2,2018,6,0,5,1296.0,36.0,36.0,0.0,0,0,0,18,1013,100,0,0,1,0,0,0,0
8,2,2018,6,0,5,2256.0,48.0,47.0,0.0,0,0,0,18,1013,100,0,0,1,0,0,0,0
8,2,2018,7,0,5,1332.0,52.0,25.615384615384617,11.384615384615383,0,0,0,25,1013,73,1,0,1,0,0,0,0
8,2,2018,7,0,5,2256.0,48.0,47.0,0.0,0,0,0,25,1013,73,1,0,1,0,0,0,0
8,2,2018,8,0,5,1296.0,50.0,25.92,10.079999999999998,0,0,0,28,1014,65,2,0,1,0,0,0,0
8,2,2018,8,0,5,2256.0,75.0,30.08,16.92,0,0,0,28,1014,65,2,0,1,0,0,0,0
8,2,2018,9,0,5,1296.0,69.0,18.782608695652176,17.217391304347824,0,0,0,31,1014,43,2,0,1,0,0,0,0
8,2,2018,9,0,5,2256.0,72.0,31.333333333333332,15.666666666666668,0,0,0,31,1014,43,2,0,1,0,0,0,0
8,2,2018,10,0,5,1332.0,36.0,37.0,0.0,0,0,0,27,1014,65,2,0,1,0,0,0,0
8,2,2018,10,0,5,2256.0,90.0,25.066666666666666,21.933333333333334,0,0,0,27,1014,65,2,0,1,0,0,0,0
8,2,2018,11,0,5,1332.0,36.0,37.0,0.0,0,0,0,28,1014,61,2,0,1,0,0,0,0
8,2,2018,11,0,5,2256.0,80.0,28.2,18.8,0,0,0,28,1014,61,2,0,1,0,0,0,0
8,2,2018,12,0,5,1332.0,36.0,37.0,0.0,0,0,0,28,1014,61,2,0,1,0,0,0,0
8,2,2018,12,0,5,2256.0,72.0,31.333333333333332,15.666666666666668,0,0,0,28,1014,61,2,0,1,0,0,0,0
8,2,2018,13,0,5,1332.0,36.0,37.0,0.0,0,0,0,27,1014,61,2,0,1,0,0,0,0
8,2,2018,13,0,5,2256.0,72.0,31.333333333333332,15.666666666666668,0,0,0,27,1014,61,2,0,1,0,0,0,0
8,2,2018,14,0,5,1332.0,36.0,37.0,0.0,0,0,0,31,1014,48,4,0,1,0,0,0,0
8,2,2018,14,0,5,2256.0,48.0,47.0,0.0,0,0,0,31,1014,48,4,0,1,0,0,0,0
8,2,2018,15,0,5,1332.0,36.0,37.0,0.0,0,0,0,31,1014,48,4,0,1,0,0,0,0
8,2,2018,15,0,5,2256.0,66.0,34.18181818181818,12.81818181818182,0,0,0,31,1014,48,4,0,1,0,0,0,0
8,2,2018,16,0,5,1332.0,52.0,25.615384615384617,11.384615384615383,0,0,0,33,1013,41,4,0,1,0,0,0,0
8,2,2018,16,0,5,2256.0,64.0,35.25,11.75,0,0,0,33,1013,41,4,0,1,0,0,0,0
8,2,2018,17,0,5,1332.0,135.0,9.866666666666667,27.133333333333333,0,0,0,33,1013,41,3,0,1,0,0,0,0
8,2,2018,17,0,5,2256.0,61.0,36.98360655737705,10.016393442622949,0,0,0,33,1013,41,3,0,1,0,0,0,0
8,2,2018,18,0,5,1332.0,50.0,26.64,10.36,0,0,0,32,1013,43,3,0,1,0,0,0,0
8,2,2018,18,0,5,2256.0,48.0,47.0,0.0,0,0,0,32,1013,43,3,0,1,0,0,0,0
8,2,2018,19,0,5,1332.0,36.0,37.0,0.0,0,0,0,30,1013,48,2,0,1,0,0,0,0
8,2,2018,19,0,5,2256.0,48.0,47.0,0.0,0,0,0,30,1013,48,2,0,1,0,0,0,0
8,2,2018,20,0,5,1332.0,36.0,37.0,0.0,0,0,0,28,1014,48,2,0,1,0,0,0,0
8,2,2018,20,0,5,2256.0,48.0,47.0,0.0,0,0,0,28,1014,48,2,0,1,0,0,0,0
8,2,2018,21,0,5,1332.0,36.0,37.0,0.0,0,0,0,26,1014,61,2,0,1,0,0,0,0
8,2,2018,21,0,5,2256.0,48.0,47.0,0.0,0,0,0,26,1014,61,2,0,1,0,0,0,0
8,2,2018,22,0,5,1332.0,36.0,37.0,0.0,0,0,0,24,1015,69,1,0,1,0,0,0,0
8,2,2018,22,0,5,2256.0,48.0,47.0,0.0,0,0,0,24,1015,69,1,0,1,0,0,0,0
8,2,2018,23,0,5,1332.0,36.0,37.0,0.0,0,0,0,25,1014,61,1,0,1,0,0,0,0
8,2,2018,23,0,5,2256.0,281.0,8.02846975088968,38.971530249110316,0,0,0,25,1014,61,1,0,1,0,0,0,0
8,3,2018,0,0,6,1332.0,36.0,37.0,0.0,0,0,0,23,1015,73,0,0,1,0,0,0,0
8,3,2018,0,0,6,2256.0,48.0,47.0,0.0,0,0,0,23,1015,73,0,0,1,0,0,0,0
8,3,2018,1,0,6,1332.0,36.0,37.0,0.0,0,0,0,22,1014,78,1,0,1,0,0,0,0
8,3,2018,1,0,6,2256.0,48.0,47.0,0.0,0,0,0,22,1014,78,1,0,1,0,0,0,0
