"Mes","Dia","Ano","Hora","Minutos","Dia da semana","free_flow_distance","total_time","total_speed","diif_ranker","length_in_meters","delay_in_seconds","incidente","temperature","atmospheric_pressure","humidity","wind_speed","cloudiness","no_rain","chuva_fraca","chuva","chuva_trovoada","chuva_intensa"
8,2,2018,0,0,5,1720.0,40.0,43.0,0.0,0,0,0,21,1013,83,0,0,1,0,0,0,0
8,2,2018,1,0,5,1720.0,40.0,43.0,0.0,0,0,0,20,1013,88,1,0,1,0,0,0,0
8,2,2018,2,0,5,1720.0,40.0,43.0,0.0,0,0,0,21,1013,83,0,0,1,0,0,0,0
8,2,2018,3,0,5,1720.0,40.0,43.0,0.0,0,0,0,19,1013,93,1,0,1,0,0,0,0
8,2,2018,4,0,5,1720.0,40.0,43.0,0.0,0,0,0,19,1013,93,0,0,1,0,0,0,0
8,2,2018,5,0,5,1720.0,40.0,43.0,0.0,0,0,0,18,1013,93,0,0,1,0,0,0,0
8,2,2018,6,0,5,1677.0,39.0,43.0,0.0,0,0,0,18,1013,100,0,0,1,0,0,0,0
8,2,2018,7,0,5,1720.0,40.0,43.0,0.0,0,0,0,25,1013,73,1,0,1,0,0,0,0
8,2,2018,8,0,5,1677.0,83.0,20.204819277108435,22.795180722891565,0,0,0,28,1014,65,2,0,1,0,0,0,0
8,2,2018,9,0,5,1677.0,51.0,32.88235294117647,10.117647058823529,0,0,0,31,1014,43,2,0,1,0,0,0,0
8,2,2018,10,0,5,1720.0,40.0,43.0,0.0,0,0,0,27,1014,65,2,0,1,0,0,0,0
8,2,2018,11,0,5,1720.0,40.0,43.0,0.0,0,0,0,28,1014,61,2,0,1,0,0,0,0
8,2,2018,12,0,5,1720.0,40.0,43.0,0.0,0,0,0,28,1014,61,2,0,1,0,0,0,0
8,2,2018,13,0,5,1720.0,72.0,23.88888888888889,19.11111111111111,0,0,0,27,1014,61,2,0,1,0,0,0,0
8,2,2018,14,0,5,1720.0,40.0,43.0,0.0,0,0,0,31,1014,48,4,0,1,0,0,0,0
8,2,2018,15,0,5,1720.0,40.0,43.0,0.0,0,0,0,31,1014,48,4,0,1,0,0,0,0
8,2,2018,16,0,5,1720.0,40.0,43.0,0.0,0,0,0,33,1013,41,4,0,1,0,0,0,0
8,2,2018,17,0,5,1720.0,40.0,43.0,0.0,0,0,0,33,1013,41,3,0,1,0,0,0,0
8,2,2018,18,0,5,1720.0,40.0,43.0,0.0,0,0,0,32,1013,43,3,0,1,0,0,0,0
8,2,2018,19,0,5,1720.0,40.0,43.0,0.0,0,0,0,30,1013,48,2,0,1,0,0,0,0
8,2,2018,20,0,5,1720.0,40.0,43.0,0.0,0,0,0,28,1014,48,2,0,1,0,0,0,0
8,2,2018,21,0,5,1720.0,40.0,43.0,0.0,0,0,0,26,1014,61,2,0,1,0,0,0,0
8,2,2018,22,0,5,1720.0,40.0,43.0,0.0,0,0,0,24,1015,69,1,0,1,0,0,0,0
8,2,2018,23,0,5,1720.0,40.0,43.0,0.0,0,0,0,25,1014,61,1,0,1,0,0,0,0
8,3,2018,0,0,6,1720.0,40.0,43.0,0.0,0,0,0,23,1015,73,0,0,1,0,0,0,0
8,3,2018,1,0,6,1720.0,40.0,43.0,0.0,0,0,0,22,1014,78,1,0,1,0,0,0,0
8,3,2018,2,0,6,1720.0,40.0,43.0,0.0,0,0,0,22,1014,83,0,0,1,0,0,0,0
8,3,2018,3,0,6,1720.0,40.0,43.0,0.0,0,0,0,21,1014,88,1,0,1,0,0,0,0
8,3,2018,4,0,6,1720.0,40.0,43.0,0.0,0,0,0,21,1014,83,2,0,1,0,0,0,0
8,3,2018,5,0,6,1720.0,40.0,43.0,0.0,0,0,0,24,1014,73,2,0,1,0,0,0,0
8,3,2018,6,0,6,1720.0,40.0,43.0,0.0,0,0,0,25,1014,61,3,0,1,0,0,0,0
8,3,2018,7,0,6,1720.0,40.0,43.0,0.0,0,0,0,27,1015,57,2,0,1,0,0,0,0
8,3,2018,8,0,6,1720.0,52.0,33.07692307692308,9.92307692307692,0,0,0,30,1015,55,3,0,1,0,0,0,0
8,3,2018,9,0,6,1720.0,40.0,43.0,0.0,0,0,0,27,1016,61,2,0,1,0,0,0,0
8,3,2018,10,0,6,1720.0,40.0,43.0,0.0,0,0,0,31,1016,52,1,0,1,0,0,0,0
8,3,2018,11,0,6,1720.0,52.0,33.07692307692308,9.92307692307692,0,0,0,28,1017,58,4,0,1,0,0,0,0
8,3,2018,12,0,6,1720.0,40.0,43.0,0.0,0,0,0,25,1017,65,4,0,1,0,0,0,0
8,3,2018,13,0,6,1720.0,40.0,43.0,0.0,0,0,0,26,1017,65,3,0,1,0,0,0,0
8,3,2018,14,0,6,1720.0,40.0,43.0,0.0,0,0,0,33,1016,46,1,0,1,0,0,0,0
8,3,2018,15,0,6,1720.0,40.0,43.0,0.0,0,0,0,30,1016,55,2,0,1,0,0,0,0
8,3,2018,16,0,6,1720.0,40.0,43.0,0.0,0,0,0,30,1016,51,3,0,1,0,0,0,0
8,3,2018,17,0,6,1720.0,40.0,43.0,0.0,0,0,0,31,1016,48,2,0,1,0,0,0,0
8,3,2018,18,0,6,1720.0,40.0,43.0,0.0,0,0,0,24,1016,73,3,0,1,0,0,0,0
8,3,2018,19,0,6,1720.0,40.0,43.0,0.0,0,0,0,24,1016,73,2,0,1,0,0,0,0
8,3,2018,20,0,6,1720.0,40.0,43.0,0.0,0,0,0,23,1016,73,3,0,1,0,0,0,0
8,3,2018,21,0,6,1720.0,40.0,43.0,0.0,0,0,0,23,1016,78,1,0,1,0,0,0,0
8,3,2018,22,0,6,1720.0,40.0,43.0,0.0,0,0,0,21,1017,83,2,0,1,0,0,0,0
8,3,2018,23,0,6,1720.0,40.0,43.0,0.0,0,0,0,23,1016,78,1,0,1,0,0,0,0
8,4,2018,0,0,7,1720.0,40.0,43.0,0.0,0,0,0,21,1016,88,1,0,1,0,0,0,0
8,4,2018,1,0,7,1720.0,40.0,43.0,0.0,0,0,0,22,1016,83,1,0,1,0,0,0,0
8,4,2018,2,0,7,1720.0,40.0,43.0,0.0,0,0,0,21,1016,88,0,0,1,0,0,0,0
8,4,2018,3,0,7,1720.0,40.0,43.0,0.0,0,0,0,22,1016,83,1,0,1,0,0,0,0
8,4,2018,4,0,7,1720.0,40.0,43.0,0.0,0,0,0,23,1016,78,1,0,1,0,0,0,0
8,4,2018,5,0,7,1720.0,40.0,43.0,0.0,0,0,0,22,1016,88,1,0,1,0,0,0,0
8,4,2018,6,0,7,1720.0,40.0,43.0,0.0,0,0,0,25,1016,69,3,0,1,0,0,0,0
8,4,2018,7,0,7,1720.0,40.0,43.0,0.0,0,0,0,23,1016,88,1,0,1,0,0,0,0
8,4,2018,8,0,7,1720.0,40.0,43.0,0.0,0,0,0,27,1017,69,1,0,1,0,0,0,0
8,4,2018,9,0,7,1720.0,40.0,43.0,0.0,0,0,0,32,1017,55,1,0,1,0,0,0,0
8,4,2018,10,0,7,1720.0,40.0,43.0,0.0,0,0,0,33,1017,52,1,0,1,0,0,0,0
8,4,2018,11,0,7,1720.0,69.0,24.92753623188406,18.07246376811594,0,0,0,33,1017,59,2,0,1,0,0,0,0
8,4,2018,12,0,7,1720.0,60.0,28.666666666666668,14.333333333333332,0,0,0,34,1017,49,2,0,1,0,0,0,0
8,4,2018,13,0,7,1720.0,40.0,43.0,0.0,0,0,0,31,1017,55,3,0,1,0,0,0,0
