"Mes","Dia","Ano","Hora","Minutos","Dia da semana","free_flow_distance","total_time","total_speed","diif_ranker","length_in_meters","delay_in_seconds","incidente","temperature","atmospheric_pressure","humidity","wind_speed","cloudiness","no_rain","chuva_fraca","chuva","chuva_trovoada","chuva_intensa"
8,5,2018,10,0,8,351.0,9.0,39.0,0.0,0,0,0,31,1016,58,2,0,1,0,0,0,0
8,5,2018,11,0,8,351.0,9.0,39.0,0.0,0,0,0,30,1016,58,2,0,1,0,0,0,0
8,5,2018,12,0,8,351.0,9.0,39.0,0.0,0,0,0,31,1016,52,2,0,1,0,0,0,0
8,5,2018,13,0,8,351.0,9.0,39.0,0.0,0,0,0,30,1016,58,2,0,1,0,0,0,0
8,5,2018,14,0,8,351.0,9.0,39.0,0.0,0,0,0,28,1016,65,2,0,1,0,0,0,0
8,5,2018,15,0,8,351.0,9.0,39.0,0.0,0,0,0,28,1015,65,2,0,1,0,0,0,0
8,5,2018,16,0,8,351.0,9.0,39.0,0.0,0,0,0,29,1015,62,1,0,1,0,0,0,0
8,5,2018,17,0,8,351.0,9.0,39.0,0.0,0,0,0,29,1015,54,2,0,1,0,0,0,0
8,5,2018,18,0,8,351.0,9.0,39.0,0.0,0,0,0,27,1015,69,1,0,1,0,0,0,0
8,5,2018,19,0,8,351.0,9.0,39.0,0.0,0,0,0,26,1014,74,1,0,1,0,0,0,0
8,5,2018,20,0,8,351.0,9.0,39.0,0.0,0,0,0,23,1015,83,2,0,1,0,0,0,0
8,5,2018,21,0,8,351.0,9.0,39.0,0.0,0,0,0,21,1016,94,0,0,1,0,0,0,0
8,5,2018,22,0,8,351.0,9.0,39.0,0.0,0,0,0,20,1016,94,1,0,1,0,0,0,0
8,5,2018,23,0,8,351.0,9.0,39.0,0.0,0,0,0,20,1016,100,0,40,1,0,0,0,0
8,6,2018,0,0,2,351.0,9.0,39.0,0.0,0,0,0,20,1016,100,1,90,1,0,0,0,0
8,6,2018,1,0,2,351.0,9.0,39.0,0.0,0,0,0,20,1016,94,1,90,1,0,0,0,0
8,6,2018,2,0,2,351.0,9.0,39.0,0.0,0,0,0,19,1015,100,1,90,1,0,0,0,0
8,6,2018,3,0,2,351.0,9.0,39.0,0.0,0,0,0,19,1015,100,1,90,1,0,0,0,0
8,6,2018,4,0,2,351.0,9.0,39.0,0.0,0,0,0,19,1015,100,1,90,1,0,0,0,0
8,6,2018,5,0,2,351.0,9.0,39.0,0.0,0,0,0,19,1016,100,1,90,1,0,0,0,0
8,6,2018,6,0,2,351.0,9.0,39.0,0.0,0,0,0,18,1016,100,1,90,1,0,0,0,0
8,6,2018,7,0,2,351.0,9.0,39.0,0.0,0,0,0,18,1016,100,0,90,1,0,0,0,0
8,6,2018,8,0,2,351.0,9.0,39.0,0.0,0,0,0,18,1016,100,1,90,1,0,0,0,0
8,6,2018,9,0,2,351.0,9.0,39.0,0.0,0,0,0,19,1016,93,1,90,1,0,0,0,0
8,6,2018,10,0,2,351.0,9.0,39.0,0.0,0,0,0,19,1016,93,2,90,1,0,0,0,0
8,6,2018,11,0,2,351.0,9.0,39.0,0.0,0,0,0,20,1017,88,2,90,1,0,0,0,0
8,6,2018,12,0,2,351.0,12.0,29.25,9.75,0,0,0,22,1017,73,2,90,1,0,0,0,0
8,6,2018,13,0,2,351.0,14.0,25.071428571428573,13.928571428571427,0,0,0,21,1016,83,2,75,1,0,0,0,0
8,6,2018,14,0,2,351.0,12.0,29.25,9.75,0,0,0,21,1016,77,2,75,1,0,0,0,0
8,6,2018,15,0,2,351.0,35.0,10.028571428571428,28.97142857142857,0,0,0,22,1016,73,2,75,1,0,0,0,0
8,6,2018,16,0,2,351.0,13.0,27.0,12.0,0,0,0,21,1016,83,3,75,1,0,0,0,0
8,6,2018,17,0,2,351.0,35.0,10.028571428571428,28.97142857142857,0,0,0,22,1016,73,3,75,1,0,0,0,0
8,6,2018,18,0,2,351.0,58.0,6.051724137931035,32.94827586206897,0,0,0,21,1016,77,3,20,1,0,0,0,0
8,6,2018,19,0,2,351.0,9.0,39.0,0.0,1550,110,1,20,1016,82,1,20,1,0,0,0,0
8,6,2018,20,0,2,351.0,9.0,39.0,0.0,0,0,0,19,1016,88,1,20,1,0,0,0,0
8,6,2018,21,0,2,351.0,9.0,39.0,0.0,0,0,0,19,1017,88,1,75,1,0,0,0,0
8,6,2018,22,0,2,351.0,9.0,39.0,0.0,0,0,0,20,1017,82,0,75,1,0,0,0,0
8,6,2018,23,0,2,351.0,9.0,39.0,0.0,0,0,0,20,1017,82,1,90,1,0,0,0,0
8,7,2018,0,0,3,351.0,9.0,39.0,0.0,0,0,0,19,1017,93,3,90,1,0,0,0,0
8,7,2018,1,0,3,351.0,9.0,39.0,0.0,0,0,0,18,1017,100,4,90,1,0,0,0,0
8,7,2018,2,0,3,351.0,9.0,39.0,0.0,0,0,0,18,1016,93,4,90,1,0,0,0,0
8,7,2018,3,0,3,351.0,9.0,39.0,0.0,0,0,0,18,1016,93,5,90,1,0,0,0,0
8,7,2018,4,0,3,351.0,9.0,39.0,0.0,0,0,0,18,1016,93,4,90,1,0,0,0,0
