"Mes","Dia","Ano","Hora","Minutos","Dia da semana","free_flow_distance","total_time","total_speed","diif_ranker","length_in_meters","delay_in_seconds","incidente","temperature","atmospheric_pressure","humidity","wind_speed","cloudiness","no_rain","chuva_fraca","chuva","chuva_trovoada","chuva_intensa"
8,3,2018,19,0,6,1720.0,43.0,40.0,0.0,0,0,0,24,1016,73,2,0,1,0,0,0,0
8,3,2018,20,0,6,1720.0,60.0,28.666666666666668,11.333333333333332,0,0,0,23,1016,73,3,0,1,0,0,0,0
8,3,2018,21,0,6,1720.0,43.0,40.0,0.0,0,0,0,23,1016,78,1,0,1,0,0,0,0
8,3,2018,22,0,6,1720.0,43.0,40.0,0.0,0,0,0,21,1017,83,2,0,1,0,0,0,0
8,3,2018,23,0,6,1720.0,43.0,40.0,0.0,0,0,0,23,1016,78,1,0,1,0,0,0,0
8,4,2018,0,0,7,1720.0,43.0,40.0,0.0,0,0,0,21,1016,88,1,0,1,0,0,0,0
8,4,2018,1,0,7,1720.0,43.0,40.0,0.0,0,0,0,22,1016,83,1,0,1,0,0,0,0
8,4,2018,2,0,7,1720.0,43.0,40.0,0.0,0,0,0,21,1016,88,0,0,1,0,0,0,0
8,4,2018,3,0,7,1720.0,43.0,40.0,0.0,0,0,0,22,1016,83,1,0,1,0,0,0,0
8,4,2018,4,0,7,1720.0,43.0,40.0,0.0,0,0,0,23,1016,78,1,0,1,0,0,0,0
8,4,2018,5,0,7,1720.0,43.0,40.0,0.0,0,0,0,22,1016,88,1,0,1,0,0,0,0
8,4,2018,6,0,7,1720.0,43.0,40.0,0.0,0,0,0,25,1016,69,3,0,1,0,0,0,0
8,4,2018,7,0,7,1720.0,43.0,40.0,0.0,0,0,0,23,1016,88,1,0,1,0,0,0,0
8,4,2018,8,0,7,1720.0,43.0,40.0,0.0,0,0,0,27,1017,69,1,0,1,0,0,0,0
8,4,2018,9,0,7,1720.0,75.0,22.933333333333334,17.066666666666666,0,0,0,32,1017,55,1,0,1,0,0,0,0
8,4,2018,10,0,7,1720.0,43.0,40.0,0.0,0,0,0,33,1017,52,1,0,1,0,0,0,0
8,4,2018,11,0,7,1720.0,62.0,27.741935483870968,12.258064516129032,0,0,0,33,1017,59,2,0,1,0,0,0,0
8,4,2018,12,0,7,1720.0,43.0,40.0,0.0,0,0,0,34,1017,49,2,0,1,0,0,0,0
8,4,2018,13,0,7,1720.0,43.0,40.0,0.0,0,0,0,31,1017,55,3,0,1,0,0,0,0
8,4,2018,14,0,7,1720.0,43.0,40.0,0.0,0,0,0,33,1017,49,3,0,1,0,0,0,0
8,4,2018,15,0,7,1720.0,43.0,40.0,0.0,0,0,0,33,1016,46,4,0,1,0,0,0,0
8,4,2018,16,0,7,1720.0,56.0,30.714285714285715,9.285714285714285,0,0,0,33,1016,49,3,0,1,0,0,0,0
8,4,2018,17,0,7,1720.0,58.0,29.655172413793103,10.344827586206897,0,0,0,32,1016,52,2,0,1,0,0,0,0
8,4,2018,18,0,7,1720.0,43.0,40.0,0.0,0,0,0,32,1016,52,2,0,1,0,0,0,0
8,4,2018,19,0,7,1720.0,43.0,40.0,0.0,0,0,0,25,1016,73,1,0,1,0,0,0,0
8,4,2018,20,0,7,1720.0,43.0,40.0,0.0,0,0,0,22,1016,83,0,0,1,0,0,0,0
8,4,2018,21,0,7,1720.0,43.0,40.0,0.0,0,0,0,22,1016,83,1,0,1,0,0,0,0
8,4,2018,22,0,7,1720.0,43.0,40.0,0.0,0,0,0,23,1016,78,0,20,1,0,0,0,0
8,4,2018,23,0,7,1720.0,43.0,40.0,0.0,0,0,0,22,1016,83,0,20,1,0,0,0,0
8,5,2018,0,0,8,1720.0,43.0,40.0,0.0,0,0,0,20,1016,94,0,20,1,0,0,0,0
8,5,2018,1,0,8,1720.0,43.0,40.0,0.0,0,0,0,20,1016,88,0,0,1,0,0,0,0
8,5,2018,2,0,8,1720.0,43.0,40.0,0.0,0,0,0,20,1015,94,0,0,1,0,0,0,0
8,5,2018,3,0,8,1720.0,43.0,40.0,0.0,0,0,0,21,1015,88,0,0,1,0,0,0,0
8,5,2018,4,0,8,1720.0,43.0,40.0,0.0,0,0,0,20,1015,94,0,0,1,0,0,0,0
8,5,2018,5,0,8,1720.0,43.0,40.0,0.0,0,0,0,20,1015,94,0,0,1,0,0,0,0
8,5,2018,6,0,8,1720.0,43.0,40.0,0.0,0,0,0,20,1015,94,0,0,1,0,0,0,0
8,5,2018,7,0,8,1720.0,43.0,40.0,0.0,0,0,0,22,1016,88,0,0,1,0,0,0,0
8,5,2018,8,0,8,1720.0,43.0,40.0,0.0,0,0,0,26,1016,69,1,0,1,0,0,0,0
8,5,2018,9,0,8,1720.0,43.0,40.0,0.0,0,0,0,30,1016,55,2,0,1,0,0,0,0
8,5,2018,10,0,8,1720.0,43.0,40.0,0.0,0,0,0,31,1016,58,2,0,1,0,0,0,0
8,5,2018,11,0,8,1720.0,43.0,40.0,0.0,0,0,0,30,1016,58,2,0,1,0,0,0,0
8,5,2018,12,0,8,1720.0,43.0,40.0,0.0,0,0,0,31,1016,52,2,0,1,0,0,0,0
8,5,2018,13,0,8,1720.0,43.0,40.0,0.0,0,0,0,30,1016,58,2,0,1,0,0,0,0
8,5,2018,14,0,8,1720.0,43.0,40.0,0.0,0,0,0,28,1016,65,2,0,1,0,0,0,0
8,5,2018,15,0,8,1720.0,56.0,30.714285714285715,9.285714285714285,0,0,0,28,1015,65,2,0,1,0,0,0,0
8,5,2018,16,0,8,1720.0,43.0,40.0,0.0,0,0,0,29,1015,62,1,0,1,0,0,0,0
8,5,2018,17,0,8,1720.0,43.0,40.0,0.0,0,0,0,29,1015,54,2,0,1,0,0,0,0
8,5,2018,18,0,8,1720.0,43.0,40.0,0.0,0,0,0,27,1015,69,1,0,1,0,0,0,0
8,5,2018,19,0,8,1720.0,43.0,40.0,0.0,0,0,0,26,1014,74,1,0,1,0,0,0,0
8,5,2018,20,0,8,1720.0,43.0,40.0,0.0,0,0,0,23,1015,83,2,0,1,0,0,0,0
8,5,2018,21,0,8,1720.0,43.0,40.0,0.0,0,0,0,21,1016,94,0,0,1,0,0,0,0
8,5,2018,22,0,8,1720.0,43.0,40.0,0.0,0,0,0,20,1016,94,1,0,1,0,0,0,0
8,5,2018,23,0,8,1720.0,43.0,40.0,0.0,0,0,0,20,1016,100,0,40,1,0,0,0,0
8,6,2018,0,0,2,1720.0,43.0,40.0,0.0,0,0,0,20,1016,100,1,90,1,0,0,0,0
8,6,2018,1,0,2,1720.0,43.0,40.0,0.0,0,0,0,20,1016,94,1,90,1,0,0,0,0
8,6,2018,2,0,2,1720.0,43.0,40.0,0.0,0,0,0,19,1015,100,1,90,1,0,0,0,0
8,6,2018,3,0,2,1720.0,43.0,40.0,0.0,0,0,0,19,1015,100,1,90,1,0,0,0,0
8,6,2018,4,0,2,1720.0,43.0,40.0,0.0,0,0,0,19,1015,100,1,90,1,0,0,0,0
8,6,2018,5,0,2,1720.0,43.0,40.0,0.0,0,0,0,19,1016,100,1,90,1,0,0,0,0
8,6,2018,6,0,2,1720.0,43.0,40.0,0.0,0,0,0,18,1016,100,1,90,1,0,0,0,0
8,6,2018,7,0,2,1720.0,43.0,40.0,0.0,0,0,0,18,1016,100,0,90,1,0,0,0,0
8,6,2018,8,0,2,1720.0,58.0,29.655172413793103,10.344827586206897,0,0,0,18,1016,100,1,90,1,0,0,0,0
8,6,2018,9,0,2,1720.0,43.0,40.0,0.0,0,0,0,19,1016,93,1,90,1,0,0,0,0
8,6,2018,10,0,2,1720.0,43.0,40.0,0.0,0,0,0,19,1016,93,2,90,1,0,0,0,0
8,6,2018,11,0,2,1720.0,60.0,28.666666666666668,11.333333333333332,0,0,0,20,1017,88,2,90,1,0,0,0,0
8,6,2018,12,0,2,1720.0,43.0,40.0,0.0,0,0,0,22,1017,73,2,90,1,0,0,0,0
8,6,2018,13,0,2,1720.0,72.0,23.88888888888889,16.11111111111111,0,0,0,21,1016,83,2,75,1,0,0,0,0
8,6,2018,14,0,2,1680.0,15.0,112.0,-72.0,0,0,0,21,1016,77,2,75,1,0,0,0,0
8,6,2018,15,0,2,1720.0,43.0,40.0,0.0,0,0,0,22,1016,73,2,75,1,0,0,0,0
8,6,2018,16,0,2,1720.0,67.0,25.671641791044777,14.328358208955223,0,0,0,21,1016,83,3,75,1,0,0,0,0
8,6,2018,17,0,2,1720.0,72.0,23.88888888888889,16.11111111111111,0,0,0,22,1016,73,3,75,1,0,0,0,0
8,6,2018,18,0,2,1720.0,433.0,3.972286374133949,36.02771362586605,0,0,0,21,1016,77,3,20,1,0,0,0,0
8,6,2018,19,0,2,1720.0,102.0,16.862745098039216,23.137254901960784,0,0,0,20,1016,82,1,20,1,0,0,0,0
8,6,2018,20,0,2,1720.0,43.0,40.0,0.0,0,0,0,19,1016,88,1,20,1,0,0,0,0
